|id|weather_state_name|weather_state_abbr|wind_direction_compass|created|applicable_date|min_temp|max_temp|the_temp|wind_speed|wind_direction|air_pressure|humidity|visibility|predictability|region
0|5484798077304832|Light Cloud|lc|WNW|2021-01-02T00:46:22.764984Z|2021-01-01|20.57|31.57|29.705|5.460183508287599|293.08139999592527|1015.0|35|15.956812216654736|70|Buenos Aires
1|6472284609970176|Light Cloud|lc|WNW|2021-01-01T21:46:23.787056Z|2021-01-01|20.57|31.57|29.965|5.251403374954267|302.0438646961786|1015.0|34|14.413636860733318|70|Buenos Aires
2|4566588108832768|Light Cloud|lc|NW|2021-01-01T18:46:22.362353Z|2021-01-01|20.59|31.450000000000003|29.875|6.05376005086296|312.74684023942626|1015.5|35|16.936093215620772|70|Buenos Aires
3|6289084742893568|Light Cloud|lc|NW|2021-01-01T15:46:24.585455Z|2021-01-01|20.59|31.450000000000003|29.86|6.113411517529627|312.74684023942626|1015.5|35|17.207011055436254|70|Buenos Aires
4|6124446566842368|Light Cloud|lc|NNW|2021-01-01T12:46:22.357295Z|2021-01-01|20.18|31.36|29.935|5.90960185036984|331.3613383750573|1015.0|34|16.58750397677563|70|Buenos Aires
5|5571032430673920|Light Cloud|lc|NNW|2021-01-01T09:46:21.971399Z|2021-01-01|20.090000000000003|31.215|30.134999999999998|5.677314117036507|338.2185078842301|1015.0|34|15.366820269625387|70|Buenos Aires
6|5070709811314688|Light Cloud|lc|WNW|2021-01-01T06:46:22.955521Z|2021-01-01|18.310000000000002|29.009999999999998|27.37|6.6901472727670415|289.07528192502116|1014.5|33|16.801255666905274|70|Buenos Aires
7|6211853043630080|Light Cloud|lc|N|2021-01-01T03:46:21.788434Z|2021-01-01|18.4|29.05|27.33|6.649450206100375|10.134811634583043|1015.0|36|17.06533842360614|70|Buenos Aires
8|5616018186567680|Light Cloud|lc|NE|2021-01-01T00:46:25.846056Z|2021-01-01|20.755000000000003|31.0|29.325|6.434041630992337|34.64861718623919|1014.5|33|16.624164877117632|70|Buenos Aires
9|6176963413671936|Heavy Cloud|hc|NE|2020-12-31T21:46:25.082363Z|2021-01-01|20.755000000000003|31.0|29.48|6.448954497659005|34.64861718623919|1014.5|32|15.490162451284498|71|Buenos Aires
10|5751307508908032|Heavy Cloud|hc|NNE|2020-12-31T18:46:25.365524Z|2021-01-01|20.93|31.354999999999997|29.8|6.280994324337866|14.236529593822292|1014.5|32|16.695001193032688|71|Buenos Aires
11|5807070411489280|Heavy Cloud|hc|NNE|2020-12-31T15:46:25.082687Z|2021-01-01|20.93|31.354999999999997|29.770000000000003|6.191517124337866|14.236529593822292|1014.5|32|17.576416229221348|71|Buenos Aires
12|4556815850274816|Light Cloud|lc|NNE|2020-12-31T12:46:26.279356Z|2021-01-01|20.845|31.29|29.32|6.201459210228266|22.409394459073766|1014.0|32|16.642184641692516|70|Buenos Aires
13|4637168111714304|Light Cloud|lc|NE|2020-12-31T09:46:24.669610Z|2021-01-01|20.785|31.384999999999998|29.615000000000002|6.3607621435616|42.271545679658836|1014.0|33|15.509114272647738|70|Buenos Aires
14|5899814676987904|Light Cloud|lc|WNW|2020-12-31T06:46:24.961257Z|2021-01-01|18.695|29.79|27.895|6.281227239187149|283.43199752031626|1014.5|33|16.5104539489382|70|Buenos Aires
15|4792525668745216|Light Cloud|lc|N|2020-12-31T03:46:25.779018Z|2021-01-01|18.695|29.73|28.03|6.765361472520482|3.9534288258975145|1015.5|35|17.392801041915213|70|Buenos Aires
16|5296089914671104|Light Cloud|lc|NNE|2020-12-31T00:46:28.464253Z|2021-01-01|20.92|30.875|29.490000000000002|6.15890430049312|28.993716301569034|1014.0|33|16.60179551419709|70|Buenos Aires
17|4896889347506176|Light Cloud|lc|NNE|2020-12-30T21:46:28.365330Z|2021-01-01|20.92|30.875|29.785|5.95758060049312|28.993716301569034|1014.0|32|15.51532798457011|70|Buenos Aires
18|5408268554862592|Light Cloud|lc|N|2020-12-30T18:46:28.359375Z|2021-01-01|20.71|30.78|29.13|5.888308384843182|1.0050894860915913|1014.0|33|16.320935735305813|70|Buenos Aires
19|5701731859038208|Light Cloud|lc|N|2020-12-30T15:46:28.966484Z|2021-01-01|20.71|30.78|28.965|5.895764818176516|4.559578525661755|1014.0|34|17.8153334526366|70|Buenos Aires
20|5181513407660032|Light Cloud|lc|NNW|2020-12-30T12:46:29.246866Z|2021-01-01|20.37|31.095|28.46|5.9810998581643195|341.8370066006919|1014.5|34|16.567930784220152|70|Buenos Aires
21|4521583629565952|Light Cloud|lc|NNW|2020-12-30T09:46:28.246712Z|2021-01-01|20.130000000000003|30.91|29.03|6.0867209248309875|340.4035162377588|1014.5|32|15.491405193668973|70|Buenos Aires
22|6067878408224768|Light Cloud|lc|WNW|2020-12-30T06:46:28.360086Z|2021-01-01|18.560000000000002|28.895000000000003|27.875|6.469071101079032|291.8596996413224|1014.5|31|16.13079615048119|70|Buenos Aires
23|6587089371004928|Light Cloud|lc|N|2020-12-30T03:46:27.955003Z|2021-01-01|18.740000000000002|29.009999999999998|28.0|6.238455601079032|2.250799350282717|1015.0|33|17.803216714387972|70|Buenos Aires
24|5880801662074880|Light Cloud|lc|NNW|2020-12-30T00:46:38.961593Z|2021-01-01|20.130000000000003|30.97|28.805|6.114180838293699|336.6272104142141|1014.5|33|16.512318062514915|70|Buenos Aires
25|4860577143848960|Light Cloud|lc|NNW|2020-12-29T21:46:32.806880Z|2021-01-01|20.130000000000003|30.97|28.84|6.009790771627032|336.6272104142141|1014.5|32|15.430821502425832|70|Buenos Aires
26|5582285395984384|Heavy Cloud|hc|NNW|2020-12-29T18:46:32.555178Z|2021-01-01|19.9|30.96|28.595|6.413750843161272|337.71371390703905|1015.0|33|15.910520062833054|71|Buenos Aires
27|5795159910383616|Heavy Cloud|hc|NNW|2020-12-29T15:46:31.861301Z|2021-01-01|19.9|30.96|28.41|6.443576576494604|337.71371390703905|1015.0|34|18.080658951721944|71|Buenos Aires
28|4810074801307648|Heavy Cloud|hc|NNW|2020-12-29T12:46:31.747084Z|2021-01-01|19.22|30.560000000000002|28.32|6.535953634566134|338.80385313248166|1015.5|35|16.42004444046767|71|Buenos Aires
29|5753087235981312|Light Cloud|lc|N|2020-12-29T09:46:32.173171Z|2021-01-01|19.125|29.505000000000003|28.045|6.3355939678994675|348.8068286194303|1015.5|37|15.272371848405312|70|Buenos Aires
30|4914102502686720|Light Cloud|lc|WNW|2020-12-29T06:46:31.593007Z|2021-01-01|17.93|27.175|26.380000000000003|6.491764967252578|292.27881434618234|1015.0|35|15.631213711922372|70|Buenos Aires
31|6614688830849024|Clear|c|N|2020-12-29T03:46:32.449075Z|2021-01-01|17.634999999999998|27.490000000000002|26.625|5.844112000585912|9.487036933829087|1015.0|38|17.89083005249344|68|Buenos Aires
32|6215008636633088|Light Cloud|lc|NNW|2020-12-29T00:46:35.456383Z|2021-01-01|18.784999999999997|29.145|27.465000000000003|6.552059171473263|340.9120780367336|1016.5|38|16.329634931997134|70|Buenos Aires
33|5949883593785344|Light Cloud|lc|NNW|2020-12-28T21:46:34.179395Z|2021-01-01|18.784999999999997|29.145|27.51|6.455125538139931|340.9120780367336|1016.5|38|15.18910810864551|70|Buenos Aires
34|6186237456023552|Clear|c|NNW|2020-12-28T18:46:35.461918Z|2021-01-01|18.945|29.84|28.18|6.264908873506722|337.67196987864463|1015.5|38|15.435171100771495|68|Buenos Aires
35|4735101150691328|Clear|c|NNW|2020-12-28T15:46:35.566194Z|2021-01-01|18.945|29.84|27.99|6.242539573506721|337.67196987864463|1015.5|39|18.17448600174978|68|Buenos Aires
36|6633779826262016|Clear|c|N|2020-12-28T12:46:34.081522Z|2021-01-01|19.14|29.53|27.384999999999998|6.049499878928391|353.1464987347192|1015.5|39|16.217788117394417|68|Buenos Aires
37|4547442553913344|Clear|c|N|2020-12-28T09:46:34.255404Z|2021-01-01|18.89|28.615000000000002|27.555|6.070812445595059|10.079725097855908|1015.5|39|14.871898115008351|68|Buenos Aires
38|5428486761086976|Clear|c|WSW|2020-12-28T06:46:34.386023Z|2021-01-01|17.255|27.165|25.595|6.683898583734988|242.0|1014.5|38|14.989958641533445|68|Buenos Aires
39|5489296199909376|Light Cloud|lc|SSE|2020-12-28T03:46:35.856554Z|2021-01-01|16.825|26.86|22.05|5.887649725602482|151.0|1013.0|42|9.999726596675416|70|Buenos Aires
40|6407916421644288|Light Cloud|lc|SE|2020-12-28T00:46:38.978848Z|2021-01-01|17.035|27.11|23.94|5.611139545056868|141.5|1014.0|42|9.999726596675416|70|Buenos Aires
41|6231427625517056|Light Cloud|lc|SE|2020-12-27T21:46:38.164544Z|2021-01-01|17.035|27.11|23.94|5.611139545056868|141.5|1014.0|42|9.999726596675416|70|Buenos Aires
42|6239639535878144|Light Cloud|lc|SE|2020-12-27T18:46:37.356641Z|2021-01-01|17.36|26.255000000000003|23.8|5.436568837986161|129.5|1015.0|42|9.999726596675416|70|Buenos Aires
43|5836702078730240|Light Cloud|lc|SE|2020-12-27T15:46:37.959652Z|2021-01-01|17.36|26.255000000000003|23.8|5.436568837986161|129.5|1015.0|42|9.999726596675416|70|Buenos Aires
44|6457843772293120|Clear|c|ESE|2020-12-27T12:46:37.861799Z|2021-01-01|17.45|25.634999999999998|23.95|5.452103117792094|113.5|1017.0|42|9.999726596675416|68|Buenos Aires
45|5446664622964736|Clear|c|SE|2020-12-27T09:46:37.672293Z|2021-01-01|18.025|27.045|23.95|5.387103117792094|144.0|1017.0|37|9.999726596675416|68|Buenos Aires
46|4898240181829632|Light Cloud|lc|S|2020-12-27T06:46:39.870700Z|2021-01-01|18.72|28.6|24.51|6.337801041915215|184.49999999999997|1009.0|48|9.999726596675416|70|Buenos Aires
47|4604395028217856|Light Cloud|lc|WNW|2020-12-27T03:46:38.173859Z|2021-01-01|18.555|28.645000000000003|24.51|6.522801041915215|301.0|1009.0|47|9.999726596675416|70|Buenos Aires
48|4718538079076352|Light Cloud|lc|NNE|2020-12-27T00:46:42.262303Z|2021-01-01|18.33|28.98|24.01|5.5689962618309075|23.0|1016.0|42|9.999726596675416|70|Buenos Aires
49|4687678873272320|Light Cloud|lc|NNE|2020-12-26T21:46:41.069479Z|2021-01-01|18.33|28.98|24.01|5.5689962618309075|23.0|1016.0|42|9.999726596675416|70|Buenos Aires
50|4716175024979968|Heavy Cloud|hc|ESE|2020-12-26T18:46:40.470743Z|2021-01-01|17.195|27.485|22.3|6.313415652588882|105.50000000000001|1017.0|41|9.999726596675416|71|Buenos Aires
51|6304673997783040|Heavy Cloud|hc|ESE|2020-12-26T15:46:41.266670Z|2021-01-01|17.195|27.485|22.3|6.313415652588882|105.50000000000001|1017.0|41|9.999726596675416|71|Buenos Aires
52|5631540886241280|Heavy Cloud|hc|WSW|2020-12-26T12:46:41.572721Z|2021-01-01|18.189999999999998|29.975|26.99|6.506040722182455|258.5|1016.0|40|9.999726596675416|71|Buenos Aires
53|6120589582401536|Heavy Cloud|hc|NNE|2020-12-26T09:46:41.697951Z|2021-01-01|19.905|30.725|26.99|6.611040722182454|14.500000000000002|1016.0|40|9.999726596675416|71|Buenos Aires
54|6275378495619072|Light Cloud|lc|NE|2020-12-26T06:46:40.581785Z|2021-01-01|19.31|28.619999999999997|23.06|6.306568837986161|34.0|1016.0|44|9.999726596675416|70|Buenos Aires
55|5268467369377792|Light Cloud|lc|NNE|2020-12-26T03:46:40.966292Z|2021-01-01|20.18|28.674999999999997|23.06|5.421568837986161|27.0|1016.0|43|9.999726596675416|70|Buenos Aires
56|6513163185946624|Light Cloud|lc|NNW|2020-12-26T00:46:43.672306Z|2021-01-01|22.810000000000002|32.33|31.45|5.713613298337708|336.5|1012.0|37|9.999726596675416|70|Buenos Aires
57|6096062117838848|Light Cloud|lc|NNW|2020-12-25T21:46:43.164882Z|2021-01-01|22.810000000000002|32.33|31.45|5.713613298337708|336.5|1012.0|37|9.999726596675416|70|Buenos Aires
58|6740797375381504|Heavy Rain|hr|WSW|2020-12-25T18:46:43.886269Z|2021-01-01|21.79|30.884999999999998|30.67|6.191278533365147|241.5|1012.0|40|9.92143382645351|77|Buenos Aires
59|4795726023360512|Heavy Rain|hr|WSW|2020-12-25T15:46:43.880430Z|2021-01-01|21.79|30.884999999999998|30.67|6.191278533365147|241.5|1012.0|40|9.92143382645351|77|Buenos Aires
60|6365546233724928|Heavy Rain|hr|E|2020-12-25T12:46:43.972326Z|2021-01-01|21.07|30.255000000000003|29.5|6.359048755269228|79.0|1011.0|44|9.92143382645351|77|Buenos Aires
61|4623654332661760|Light Rain|lr|NE|2020-12-25T09:46:43.478039Z|2021-01-01|22.19|30.84|29.5|6.0940487552692275|54.99999999999999|1011.0|40|9.999726596675416|75|Buenos Aires
62|5087728703111168|Light Cloud|lc|ENE|2020-12-25T06:46:43.587874Z|2021-01-01|20.665|30.060000000000002|26.26|6.2618189771733075|64.0|1014.0|38|9.999726596675416|70|Buenos Aires
63|6444997156012032|Clear|c|NNE|2020-12-25T03:46:43.262941Z|2021-01-01|19.96|29.76|26.26|2.3736379543466155|14.0|1014.0|35||68|Buenos Aires
64|6356921251528704|Heavy Rain|hr|NNE|2020-12-25T00:46:46.993683Z|2021-01-01|20.83|30.4|26.96|1.3297343513878948|22.0|1011.0|50||77|Buenos Aires
65|6052811411292160|Heavy Rain|hr|NNE|2020-12-24T21:46:46.500678Z|2021-01-01|20.83|30.4|26.96|1.3297343513878948|22.0|1011.0|50||77|Buenos Aires
66|6528445065461760|Heavy Rain|hr|NE|2020-12-24T18:46:46.471919Z|2021-01-01|21.55|25.27|25.27|1.6777022190408017|44.0|1012.0|54||77|Buenos Aires
67|6169873899061248|Heavy Rain|hr|NE|2020-12-24T15:46:46.461702Z|2021-01-01|21.55|25.27|25.27|1.6777022190408017|44.0|1012.0|54||77|Buenos Aires
68|5396645165400064|Heavy Rain|hr|WNW|2020-12-24T12:46:47.575547Z|2021-01-01|22.48|25.24|25.01|0.29204446035154696|282.0|1004.0|85||77|Buenos Aires
69|6639490455044096|Heavy Rain|hr|WNW|2020-12-24T09:46:46.456914Z|2021-01-01|22.48|25.24|25.01|0.29204446035154696|282.0|1004.0|85||77|Buenos Aires
70|4519217471684608|Heavy Rain|hr|E|2020-12-24T06:46:47.156992Z|2021-01-01|21.91|30.28|28.24|1.5285731329038414|91.0|1008.0|58||77|Buenos Aires
71|6110118153289728|Heavy Rain|hr|E|2020-12-24T03:46:46.478194Z|2021-01-01|21.91|30.28|28.24|1.5285731329038414|91.0|1008.0|58||77|Buenos Aires
0|6638779503738880|Clear|c|ENE|2021-01-03T00:46:23.267957Z|2021-01-02|21.505000000000003|31.765|29.645|5.893817586630081|57.65108565340765|1015.5|42|15.279206931519923|68|Buenos Aires
1|4679980211503104|Clear|c|ENE|2021-01-02T21:46:22.447125Z|2021-01-02|21.505000000000003|31.765|29.86|5.692493886630081|57.65108565340765|1015.5|41|14.24275978286805|68|Buenos Aires
2|5243520236388352|Clear|c|NE|2021-01-02T18:46:24.867500Z|2021-01-02|21.545|30.784999999999997|29.695|6.34948098752353|41.92082523428152|1016.0|46|16.338955499880697|68|Buenos Aires
3|6123354755956736|Clear|c|NE|2021-01-02T15:46:22.756452Z|2021-01-02|21.545|30.784999999999997|29.555|6.401676020856864|41.92082523428152|1016.0|46|15.980424321959754|68|Buenos Aires
4|5520987622735872|Clear|c|NE|2021-01-02T12:46:21.883560Z|2021-01-02|21.705|30.84|29.405|6.47002685200297|39.87359397375078|1015.5|41|15.980424321959754|68|Buenos Aires
5|5614190761869312|Clear|c|NE|2021-01-02T09:46:22.957545Z|2021-01-02|21.6|31.04|29.765|6.384847018669636|39.541544557889544|1015.5|40|15.132563330151912|68|Buenos Aires
6|5696308305199104|Light Cloud|lc|N|2021-01-02T06:46:24.656831Z|2021-01-02|21.265|31.245|29.825000000000003|6.3620634082876|7.193304139364307|1015.5|40|16.362256919589598|70|Buenos Aires
7|4834800226533376|Heavy Cloud|hc|NNE|2021-01-02T03:46:24.462286Z|2021-01-02|21.275|31.085|29.105|6.968392674954266|24.233155074836375|1014.5|41|16.83698451045892|71|Buenos Aires
8|6656783134228480|Clear|c|NE|2021-01-02T00:46:25.356254Z|2021-01-02|21.689999999999998|30.45|29.450000000000003|6.766240773660489|43.616237621005006|1015.5|43|16.12147558259763|68|Buenos Aires
9|5816223523667968|Clear|c|NE|2021-01-01T21:46:26.859318Z|2021-01-02|21.689999999999998|30.45|29.78|6.550004206993823|43.616237621005006|1015.5|42|15.246895629523582|68|Buenos Aires
10|5874978944712704|Clear|c|NE|2021-01-01T18:46:25.248767Z|2021-01-02|21.47|29.705|29.715|7.200166583642197|55.246689366141254|1015.5|41|16.452977113656246|68|Buenos Aires
11|6670787479076864|Clear|c|NE|2021-01-01T15:46:27.088236Z|2021-01-02|21.47|29.705|29.59|7.237448750308864|55.246689366141254|1015.5|41|17.267594746679393|68|Buenos Aires
12|5171552690634752|Clear|c|ENE|2021-01-01T12:46:25.368764Z|2021-01-02|21.33|29.59|29.375|7.258575328897902|56.93198728213617|1016.0|40|16.402024675892786|68|Buenos Aires
13|6656781993377792|Clear|c|ENE|2021-01-01T09:46:25.064008Z|2021-01-02|21.43|29.259999999999998|29.740000000000002|7.106717695564569|59.46037152135624|1015.5|42|15.16829217370556|68|Buenos Aires
14|6067544826839040|Light Cloud|lc|NE|2021-01-01T06:46:26.060604Z|2021-01-02|21.205|30.25|30.16|6.970015089464197|36.21188203099247|1015.0|37|16.090407022985765|70|Buenos Aires
15|4846362865696768|Light Cloud|lc|NE|2021-01-01T03:46:25.057535Z|2021-01-02|21.125|30.259999999999998|29.625|7.375554589464197|45.63158869190908|1014.0|39|17.12064045971526|70|Buenos Aires
16|5422974522884096|Clear|c|ENE|2021-01-01T00:46:28.582085Z|2021-01-02|21.439999999999998|28.96|28.490000000000002|7.526755961584347|63.32791111147768|1016.0|43|16.039143899626183|68|Buenos Aires
17|4739604340015104|Clear|c|E|2020-12-31T21:46:28.270691Z|2021-01-02|21.439999999999998|28.96|29.145|7.31051939491768|82.50000000000001|1015.5|42|15.213341585142766|68|Buenos Aires
18|4986294645030912|Clear|c|E|2020-12-31T18:46:28.745789Z|2021-01-02|21.41|29.03|29.19|7.548525067992259|82.50000000000001|1015.5|41|15.976385409210213|68|Buenos Aires
19|5971354739277824|Clear|c|ENE|2020-12-31T15:46:28.366939Z|2021-01-02|21.41|29.03|28.9|7.511242901325591|63.301842374711136|1016.0|41|17.26324514833373|68|Buenos Aires
20|6554804303167488|Clear|c|E|2020-12-31T12:46:29.358324Z|2021-01-02|21.225|28.895|28.384999999999998|7.496329720056205|82.0|1015.5|41|16.033862244492166|68|Buenos Aires
21|5498951689043968|Clear|c|E|2020-12-31T09:46:27.869921Z|2021-01-02|21.59|29.275|29.04|7.494924453389539|81.5|1015.5|40|15.279828302712161|68|Buenos Aires
22|4635156053753856|Light Cloud|lc|ENE|2020-12-31T06:46:28.073980Z|2021-01-02|21.84|30.75|29.945|7.219863782409395|76.0|1015.0|37|15.820110554362522|70|Buenos Aires
23|6205135312125952|Light Cloud|lc|ENE|2020-12-31T03:46:28.997623Z|2021-01-02|21.55|30.285|29.615000000000002|7.582603882409397|58.43172826304274|1014.5|39|17.65315557146266|70|Buenos Aires
24|5438996814495744|Clear|c|ENE|2020-12-31T00:46:31.078669Z|2021-01-02|21.33|28.94|28.505000000000003|7.395365267252578|58.77979896107542|1015.0|41|15.986327348286009|68|Buenos Aires
25|4820547293675520|Clear|c|ENE|2020-12-30T21:46:31.388676Z|2021-01-02|21.33|28.94|29.155|7.276062333919246|76.0|1015.0|40|15.226701065775869|68|Buenos Aires
26|6267092698398720|Clear|c|NE|2020-12-30T18:46:31.961820Z|2021-01-02|21.395|29.735|28.73|6.9567555421140534|54.26140595764674|1015.0|41|15.664146385110952|68|Buenos Aires
27|6197659837661184|Clear|c|NE|2020-12-30T15:46:31.860761Z|2021-01-02|21.395|29.735|28.515|6.912016942114053|54.26140595764674|1015.5|42|17.56119263501153|68|Buenos Aires
28|5700577234255872|Clear|c|NE|2020-12-30T12:46:32.245286Z|2021-01-02|21.64|30.625|29.54|7.059488786722871|54.58027702931848|1014.5|41|15.92760777061958|68|Buenos Aires
29|4675971396403200|Clear|c|ENE|2020-12-30T09:46:31.348903Z|2021-01-02|21.615000000000002|30.689999999999998|30.24|6.847282620056205|74.50000000000001|1014.5|39|15.12168933428776|68|Buenos Aires
30|5666225817387008|Light Cloud|lc|NNE|2020-12-30T06:46:32.157940Z|2021-01-02|21.29|30.805|29.130000000000003|6.791358688416978|31.000000000000007|1015.0|36|15.44107412709775|70|Buenos Aires
31|5053773899628544|Light Cloud|lc|NNE|2020-12-30T03:46:30.845564Z|2021-01-02|21.21|31.035|28.93|7.276468088416977|25.049687723030193|1014.0|38|18.394140718205676|70|Buenos Aires
32|6143086724907008|Clear|c|NNE|2020-12-30T00:46:41.286792Z|2021-01-02|21.765|32.114999999999995|30.285|6.959156043007503|27.66477535990279|1014.0|39|16.003415056072534|68|Buenos Aires
33|6387815974699008|Clear|c|NNE|2020-12-29T21:46:35.751972Z|2021-01-02|21.765|32.114999999999995|30.555|6.638529409674169|30.5|1013.5|38|15.201535532490256|68|Buenos Aires
34|5054370161885184|Light Cloud|lc|NNE|2020-12-29T18:46:35.461639Z|2021-01-02|22.36|32.465|30.82|6.748293160690899|21.49999999999999|1013.0|37|15.460958005249344|70|Buenos Aires
35|5036777975840768|Light Cloud|lc|NNE|2020-12-29T15:46:34.963236Z|2021-01-02|22.36|32.465|30.255000000000003|6.860139660690898|30.03252288604318|1013.5|39|17.772769525968343|70|Buenos Aires
36|4959598084620288|Clear|c|NNE|2020-12-29T12:46:34.623519Z|2021-01-02|22.64|32.59|30.130000000000003|7.070576720949654|19.988575184840588|1013.5|38|15.878208760836714|68|Buenos Aires
37|5697282809790464|Clear|c|N|2020-12-29T09:46:35.304289Z|2021-01-02|22.064999999999998|32.81|30.785|6.140647154282988|350.0|1013.0|37|15.293498468941381|68|Buenos Aires
38|4560495697723392|Light Cloud|lc|N|2020-12-29T06:46:34.765377Z|2021-01-02|20.049999999999997|30.68|28.380000000000003|6.129462137246481|1.5990370329080343e-15|1015.5|38|15.478977769824226|70|Buenos Aires
39|4790665545252864|Light Cloud|lc|N|2020-12-29T03:46:35.155670Z|2021-01-02|20.125|30.835|25.66|4.785889405869721|4.000000000000001|1016.0|39|9.999726596675416|70|Buenos Aires
40|6400298626056192|Clear|c|N|2020-12-29T00:46:37.849209Z|2021-01-02|22.105|32.29|28.41|4.969193907579735|3.0000000000000004|1014.0|40|9.999726596675416|68|Buenos Aires
41|5489954940518400|Clear|c|N|2020-12-28T21:46:37.073383Z|2021-01-02|22.105|32.29|28.41|4.969193907579735|3.0000000000000004|1014.0|40|9.999726596675416|68|Buenos Aires
42|6290797428211712|Clear|c|NNE|2020-12-28T18:46:39.351901Z|2021-01-02|21.115000000000002|31.165|29.47|5.956173546488507|13.499999999999995|1012.0|42|9.999726596675416|68|Buenos Aires
43|6265551409119232|Clear|c|NNE|2020-12-28T15:46:37.986739Z|2021-01-02|21.115000000000002|31.165|29.47|5.956173546488507|13.499999999999995|1012.0|42|9.999726596675416|68|Buenos Aires
44|4556238646935552|Clear|c|ENE|2020-12-28T12:46:37.083506Z|2021-01-02|19.84|28.025|24.94|7.453678119780482|78.00000000000001|1011.0|50|9.999726596675416|68|Buenos Aires
45|4866664588902400|Clear|c|ENE|2020-12-28T09:46:37.402046Z|2021-01-02|20.42|28.845|24.94|6.588678119780482|70.5|1011.0|49|9.999726596675416|68|Buenos Aires
46|5950650312556544|Light Cloud|lc|NE|2020-12-28T06:46:37.470894Z|2021-01-02|19.77|29.08|25.05|5.373897438956495|50.5|1015.0|44|9.999726596675416|70|Buenos Aires
47|5004372648919040|Light Cloud|lc|NE|2020-12-28T03:46:38.384868Z|2021-01-02|19.36|28.23|25.05|5.158897438956494|55.0|1015.0|47|9.999726596675416|70|Buenos Aires
48|4583202837495808|Clear|c|ENE|2020-12-28T00:46:42.370609Z|2021-01-02|19.585|26.83|23.78|5.522399586415334|63.0|1014.0|52|9.999726596675416|68|Buenos Aires
49|4895588844830720|Clear|c|ENE|2020-12-27T21:46:41.393949Z|2021-01-02|19.585|26.83|23.78|5.522399586415334|63.0|1014.0|52|9.999726596675416|68|Buenos Aires
50|6070223594586112|Clear|c|ENE|2020-12-27T18:46:40.256272Z|2021-01-02|19.439999999999998|27.245|23.49|5.549728187385668|72.5|1015.0|52|9.999726596675416|68|Buenos Aires
51|6667864686723072|Clear|c|ENE|2020-12-27T15:46:40.664994Z|2021-01-02|19.439999999999998|27.245|23.49|5.549728187385668|72.5|1015.0|52|9.999726596675416|68|Buenos Aires
52|5932978183077888|Clear|c|ENE|2020-12-27T12:46:39.865617Z|2021-01-02|18.955|27.005000000000003|22.74|5.301179710490734|72.5|1016.0|50|9.999726596675416|68|Buenos Aires
53|5166974792368128|Clear|c|E|2020-12-27T09:46:40.964668Z|2021-01-02|19.125|26.085|22.74|7.016179710490734|82.0|1016.0|48|9.999726596675416|68|Buenos Aires
54|5136339059081216|Clear|c|ESE|2020-12-27T06:46:41.867776Z|2021-01-02|18.939999999999998|26.625|24.42|6.87015748031496|106.5|1016.0|43|9.999726596675416|68|Buenos Aires
55|4678105995149312|Clear|c|ESE|2020-12-27T03:46:41.469155Z|2021-01-02|19.585|27.345|24.42|7.1401574803149614|101.50000000000001|1016.0|40|9.999726596675416|68|Buenos Aires
56|6633427974488064|Clear|c|ENE|2020-12-27T00:46:45.292033Z|2021-01-02|20.545|27.275|24.97|7.988329157718922|69.00000000000001|1013.0|47|9.999726596675416|68|Buenos Aires
57|6678047366316032|Clear|c|ENE|2020-12-26T21:46:43.687161Z|2021-01-02|20.545|27.275|24.97|7.988329157718922|69.00000000000001|1013.0|47|9.999726596675416|68|Buenos Aires
58|4851050151411712|Clear|c|ENE|2020-12-26T18:46:43.471128Z|2021-01-02|19.96|27.35|26.98|6.593224170842281|65.5|1014.0|42|9.999726596675416|68|Buenos Aires
59|4987439069265920|Clear|c|ENE|2020-12-26T15:46:44.373480Z|2021-01-02|19.96|27.35|26.98|6.593224170842281|65.5|1014.0|42|9.999726596675416|68|Buenos Aires
60|4836365389791232|Clear|c|E|2020-12-26T12:46:44.366539Z|2021-01-02|20.79|28.09|28.16|6.347782549908534|93.0|1014.0|43|9.999726596675416|68|Buenos Aires
61|4693389166510080|Clear|c|E|2020-12-26T09:46:45.059704Z|2021-01-02|22.115000000000002|28.67|28.16|7.942782549908534|85.5|1014.0|44|9.999726596675416|68|Buenos Aires
62|4868003612065792|Light Cloud|lc|NNE|2020-12-26T06:46:43.655875Z|2021-01-02|21.295|29.995|28.98|7.688020361091227|29.500000000000004|1014.0|42|9.999726596675416|70|Buenos Aires
63|5103904153927680|Heavy Cloud|hc|NNW|2020-12-26T03:46:43.277910Z|2021-01-02|21.46|32.03|28.98|1.1060407221824544|327.0|1014.0|33||71|Buenos Aires
64|5608451142057984|Clear|c|ESE|2020-12-26T00:46:46.762843Z|2021-01-02|23.17|28.48|26.06|3.3056947427026167|106.0|1011.0|50||68|Buenos Aires
65|4886937536036864|Clear|c|ESE|2020-12-25T21:46:46.082597Z|2021-01-02|23.17|28.48|26.06|3.3056947427026167|106.0|1011.0|50||68|Buenos Aires
66|6040820785348608|Heavy Cloud|hc|E|2020-12-25T18:46:46.864641Z|2021-01-02|24.55|30.41|28.92|1.739839338264535|81.0|1015.0|46||71|Buenos Aires
67|5788667365818368|Heavy Cloud|hc|E|2020-12-25T15:46:46.784350Z|2021-01-02|24.55|30.41|28.92|1.739839338264535|81.0|1015.0|46||71|Buenos Aires
